,watt,Ir,Iy,Ib,Vr,Vy,Vb,PF,distance
4591,140,11.97,6.84,7.68,236.20000000000002,237.37,238.02,0.98,120
4592,140,12.05,6.869999999999999,7.709999999999999,235.04,236.29,237.25,0.98,120
4593,140,11.35,6.890000000000001,7.75,235.09,236.5,236.95000000000002,0.978,120
4594,140,11.3,6.880000000000001,7.75,234.56,236.08,236.17000000000002,0.979,120
4595,140,11.21,6.84,7.699999999999999,237.5,239.12,239.34,0.978,120
4596,140,11.19,6.859999999999999,7.709999999999999,239.75,241.43,241.35,0.979,120
4597,140,10.97,6.5600000000000005,7.380000000000001,249.54,250.5,251.14000000000001,0.977,120
4598,140,10.98,6.5600000000000005,7.390000000000001,249.16,250.29,251.15,0.978,120
4599,140,11.64,6.550000000000001,7.369999999999999,249.98000000000002,251.11,251.87,0.978,120
4600,140,11.620000000000001,6.550000000000001,7.359999999999999,250.19,251.27,251.91,0.979,120
4601,140,11.63,6.5600000000000005,7.369999999999999,249.9,250.77,251.68,0.979,120
4602,140,11.6,6.539999999999999,7.359999999999999,250.41,251.42000000000002,252.14000000000001,0.978,120
4603,140,11.64,6.57,7.369999999999999,249.77,250.55,251.42000000000002,0.978,120
4604,140,11.700000000000001,6.6,7.41,248.6,249.78,250.19,0.979,120
4605,140,11.68,6.59,7.41,248.73000000000002,249.74,250.36,0.979,120
4606,140,11.68,6.6,7.42,248.0,249.17000000000002,250.05,0.979,120
4607,140,11.72,6.630000000000001,7.4399999999999995,247.06,248.09,249.20000000000002,0.979,120
4608,140,11.73,6.65,7.449999999999999,246.54,247.55,248.46,0.979,120
4609,140,11.77,6.67,7.48,245.26000000000002,246.33,247.51000000000002,0.979,120
4610,140,11.790000000000001,6.68,7.49,244.44,245.82,246.66,0.979,120
4611,140,11.8,6.68,7.5,244.28,245.73000000000002,246.25,0.979,120
4612,140,11.82,6.6899999999999995,7.5,244.01000000000002,245.19,245.94,0.979,120
4613,140,11.82,6.699999999999999,7.51,243.77,244.82,245.45000000000002,0.98,120
4614,140,11.81,6.699999999999999,7.51,243.20000000000002,244.42000000000002,245.26000000000002,0.979,120
4615,140,11.860000000000001,6.74,7.5600000000000005,241.82,242.48000000000002,243.6,0.979,120
4616,140,11.9,6.77,7.58,240.56,241.8,242.86,0.979,120
4617,140,11.92,6.779999999999999,7.6,240.06,241.22,242.24,0.98,120
4618,140,11.94,6.800000000000001,7.630000000000001,239.35,240.13,241.38,0.98,120
4619,140,11.99,6.82,7.65,238.12,239.02,240.37,0.98,120
4620,140,12.030000000000001,6.84,7.67,236.97,238.17000000000002,239.25,0.977,150
4621,140,12.09,6.84,7.67,235.67000000000002,238.12,239.38,0.976,150
4622,140,12.0,6.84,7.68,236.9,237.44,238.91,0.976,150
4623,140,12.0,6.84,7.67,237.13,237.71,238.97,0.977,150
4624,140,11.99,6.83,7.68,237.09,237.83,238.81,0.976,150
4625,140,11.92,6.800000000000001,7.640000000000001,238.45000000000002,239.33,240.14000000000001,0.977,150
4626,140,11.88,6.789999999999999,7.630000000000001,238.73000000000002,239.83,240.4,0.977,150
4627,140,11.82,6.75,7.58,240.14000000000001,241.05,242.16,0.976,150
4628,140,11.83,6.73,7.5600000000000005,241.25,242.25,243.08,0.976,150
4629,140,11.84,6.74,7.58,240.46,241.57,242.32,0.976,150
4630,140,11.83,6.73,7.5600000000000005,241.03,242.20000000000002,242.92000000000002,0.976,150
4631,140,11.8,6.720000000000001,7.5600000000000005,241.38,242.70000000000002,243.51000000000002,0.976,150
4632,140,11.790000000000001,6.75,7.58,240.4,242.1,242.49,0.976,150
4633,140,11.82,6.76,7.6,240.02,241.46,242.11,0.976,150
4634,140,11.950000000000001,6.83,7.68,236.94,238.69,239.08,0.976,150
4635,140,11.290000000000001,6.880000000000001,7.75,235.4,236.97,237.25,0.976,150
4636,140,11.27,6.869999999999999,7.279999999999999,236.24,237.67000000000002,238.12,0.976,150
4637,140,11.21,6.859999999999999,7.27,238.22,239.62,240.1,0.975,150
4638,140,11.08,6.630000000000001,7.02,247.76000000000002,248.91,249.69,0.974,150
4639,140,11.07,6.619999999999999,7.02,247.89000000000001,249.1,250.02,0.974,150
4640,140,11.06,6.609999999999999,7.01,248.47,249.35,250.39000000000001,0.975,150
4641,140,11.07,6.619999999999999,7.01,247.96,249.09,250.01000000000002,0.975,150
4642,140,11.030000000000001,6.6,6.99,249.01000000000002,249.86,250.89000000000001,0.975,150
4643,140,11.06,6.619999999999999,7.0,248.23000000000002,249.23000000000002,250.29,0.974,150
4644,140,11.07,6.630000000000001,7.01,247.79,248.72,249.79,0.975,150
4645,140,11.08,6.640000000000001,7.029999999999999,247.26000000000002,248.18,249.25,0.974,150
4646,140,10.99,6.92,7.34,233.91,235.23000000000002,235.94,0.976,150
4647,140,11.65,6.92,7.34,233.96,235.26000000000002,235.8,0.977,150
4648,140,11.65,6.93,7.34,233.61,234.72,235.5,0.977,150
4649,140,11.64,6.93,7.35,233.23000000000002,234.69,235.4,0.977,150
4650,140,11.66,6.92,7.33,233.9,235.4,235.88,0.974,180
4651,140,11.63,6.890000000000001,7.300000000000001,234.91,236.41,236.79,0.974,180
4652,140,11.66,6.93,7.35,233.28,234.58,235.21,0.973,180
4653,140,11.57,6.859999999999999,7.279999999999999,235.97,237.48000000000002,238.0,0.973,180
4654,140,11.57,6.880000000000001,7.300000000000001,235.22,236.58,237.16,0.973,180
4655,140,10.870000000000001,6.91,7.32,234.48000000000002,235.89000000000001,236.3,0.973,180
4656,140,10.84,6.9,7.3100000000000005,235.23000000000002,236.69,237.28,0.973,180
4657,140,10.370000000000001,6.92,7.34,234.86,236.02,236.49,0.973,180
4658,140,10.780000000000001,6.9,7.3100000000000005,237.21,238.6,239.15,0.972,180
4659,140,11.01,2.67,7.41,249.43,250.95000000000002,251.26000000000002,0.971,180
4660,140,11.01,2.67,7.4,249.61,251.12,251.48000000000002,0.972,180
4661,140,10.98,2.67,7.390000000000001,250.20000000000002,251.87,252.16,0.971,180
4662,140,10.99,2.67,7.4,249.79,251.20000000000002,251.35,0.971,180
4663,140,10.98,2.67,7.390000000000001,249.83,251.5,251.71,0.972,180
4664,140,10.99,2.67,7.41,249.28,250.78,251.15,0.971,180
4665,140,11.030000000000001,2.6799999999999997,7.43,248.34,249.79,250.08,0.972,180
4666,140,11.68,2.6799999999999997,7.42,248.58,250.20000000000002,250.57,0.973,180
4667,140,11.73,2.6799999999999997,7.4399999999999995,247.76000000000002,249.72,249.75,0.974,180
4668,140,11.75,2.6799999999999997,7.470000000000001,246.74,248.5,248.56,0.973,180
4669,140,11.75,2.69,7.48,246.63,248.28,248.32,0.974,180
4670,140,11.74,2.69,7.48,246.49,247.97,248.4,0.973,180
4671,140,11.82,2.7,7.52,244.55,246.13,246.41,0.974,180
4672,140,11.8,2.7,7.51,245.03,246.53,246.82,0.974,180
4673,140,11.82,2.71,7.5600000000000005,243.19,244.63,245.04,0.973,180
4674,140,11.860000000000001,2.71,7.5600000000000005,242.34,244.04,244.37,0.973,180
4675,140,11.88,2.71,7.59,241.51000000000002,243.13,243.33,0.973,180
4676,140,12.01,2.73,7.66,238.33,240.13,240.44,0.974,180
4677,140,11.950000000000001,2.7199999999999998,7.640000000000001,239.63,241.25,241.49,0.974,180
4678,140,11.96,2.7199999999999998,7.65,238.78,240.69,240.95000000000002,0.974,180
4679,140,12.02,2.73,7.68,237.36,239.1,239.35,0.974,180
4680,140,12.01,2.73,7.67,237.73000000000002,239.51000000000002,239.53,0.971,210
4681,140,12.05,2.73,7.699999999999999,236.22,238.57,238.52,0.971,210
4682,140,12.08,2.74,7.720000000000001,235.59,237.51000000000002,237.52,0.971,210
4683,140,12.02,2.73,7.699999999999999,236.45000000000002,238.32,238.36,0.971,210
4684,140,11.96,2.73,7.67,237.29,238.89000000000001,239.26000000000002,0.971,210
4685,140,11.97,2.73,7.65,237.4,238.98000000000002,239.52,0.971,210
4686,140,11.96,2.7199999999999998,7.67,237.41,238.74,239.19,0.971,210
4687,140,11.950000000000001,2.74,7.67,236.92000000000002,238.20000000000002,238.77,0.971,210
4688,140,11.870000000000001,2.7199999999999998,7.609999999999999,239.02,240.71,240.9,0.972,210
4689,140,11.860000000000001,2.71,7.609999999999999,239.02,240.64000000000001,240.99,0.971,210
4690,140,11.9,2.7199999999999998,7.619999999999999,238.59,240.46,240.55,0.971,210
4691,140,11.91,2.71,7.6,239.04,240.93,241.02,0.971,210
4692,140,11.17,2.7199999999999998,7.619999999999999,238.56,240.27,240.17000000000002,0.97,210
4693,140,11.200000000000001,2.7199999999999998,7.65,238.02,239.99,239.77,0.97,210
4694,140,11.14,2.71,7.619999999999999,239.05,241.26000000000002,241.07,0.969,210
4695,140,11.120000000000001,2.71,7.619999999999999,239.4,241.48000000000002,241.22,0.969,210
4696,140,11.13,2.71,7.630000000000001,239.32,241.05,240.99,0.969,210
4697,140,11.17,2.73,7.67,238.36,240.43,240.18,0.97,210
4698,140,11.09,2.7199999999999998,7.630000000000001,240.82,242.84,242.67000000000002,0.969,210
4699,140,11.040000000000001,2.7199999999999998,7.619999999999999,243.01000000000002,245.24,244.81,0.969,210
4700,140,11.71,2.6799999999999997,7.449999999999999,244.93,247.24,247.52,0.971,210
4701,140,11.74,2.69,7.470000000000001,244.24,246.42000000000002,246.92000000000002,0.97,210
4702,140,11.780000000000001,2.7,7.5,243.02,244.96,245.37,0.971,210
4703,140,11.75,2.69,7.49,243.83,245.78,246.20000000000002,0.971,210
4704,140,11.81,2.7,7.529999999999999,241.70000000000002,243.73000000000002,243.89000000000001,0.971,210
4705,140,11.83,2.7,7.539999999999999,240.94,242.85,243.25,0.971,210
4706,140,11.81,2.7,7.539999999999999,241.32,243.22,243.82,0.97,210
4707,140,11.84,2.71,7.57,240.26000000000002,242.17000000000002,242.63,0.971,210
4708,140,11.92,2.7199999999999998,7.630000000000001,237.97,239.59,240.16,0.971,210
4709,140,11.93,2.7199999999999998,7.630000000000001,237.87,239.62,240.22,0.971,210
4710,140,12.030000000000001,2.74,7.699999999999999,235.1,237.06,237.34,0.968,240
4711,140,12.0,2.73,7.68,235.79,237.91,238.41,0.968,240
4712,140,12.01,2.74,7.699999999999999,235.49,237.61,237.79,0.968,240
4713,140,12.040000000000001,2.74,7.720000000000001,235.05,236.94,237.25,0.968,240
4714,140,11.97,2.73,7.66,237.45000000000002,239.55,239.99,0.969,240
4715,140,11.870000000000001,2.71,7.609999999999999,239.51000000000002,241.59,241.70000000000002,0.968,240
4716,140,11.92,2.7199999999999998,7.65,238.5,240.39000000000001,240.77,0.968,240
4717,140,11.85,2.71,7.609999999999999,240.04,242.3,242.38,0.968,240
4718,140,11.83,2.7199999999999998,7.619999999999999,240.08,242.06,242.31,0.968,240
4719,140,11.83,2.71,7.609999999999999,240.49,242.8,242.58,0.968,240
4720,140,11.88,2.71,7.609999999999999,240.57,242.73000000000002,242.89000000000001,0.968,240
4721,140,11.88,2.7199999999999998,7.630000000000001,240.37,242.32,242.41,0.968,240
4722,140,11.870000000000001,2.71,7.6,241.88,244.5,244.15,0.968,240
4723,140,12.01,2.73,7.699999999999999,238.07,240.5,240.36,0.968,240
4724,140,11.26,2.74,7.73,237.11,239.64000000000001,239.45000000000002,0.966,240
4725,140,11.19,2.74,7.699999999999999,240.16,242.53,242.43,0.966,240
4726,140,11.17,2.75,7.709999999999999,241.95000000000002,244.65,244.27,0.966,240
4727,140,11.06,2.6799999999999997,7.449999999999999,247.96,249.98000000000002,249.9,0.966,240
4728,140,11.77,2.6799999999999997,7.4399999999999995,247.67000000000002,249.71,249.83,0.968,240
4729,140,11.71,2.6799999999999997,7.42,248.24,250.1,250.31,0.968,240
4730,140,11.73,2.6799999999999997,7.4399999999999995,247.45000000000002,249.16,249.5,0.968,240
4731,140,11.75,2.69,7.459999999999999,246.96,248.83,249.20000000000002,0.968,240
4732,140,11.790000000000001,2.69,7.470000000000001,246.85,248.57,248.84,0.968,240
4733,140,11.73,2.6799999999999997,7.449999999999999,247.32,249.34,249.47,0.967,240
4734,140,11.8,2.7,7.5,245.33,247.17000000000002,247.3,0.968,240
4735,140,11.790000000000001,2.69,7.470000000000001,246.46,248.76000000000002,248.9,0.968,240
4736,140,11.780000000000001,2.69,7.49,245.51000000000002,247.49,247.96,0.967,240
4737,140,11.780000000000001,2.69,7.48,246.11,247.89000000000001,248.19,0.968,240
4738,140,11.85,2.7,7.529999999999999,244.04,245.9,246.16,0.968,240
4739,140,11.83,2.7,7.539999999999999,244.06,245.96,246.1,0.967,240
4740,140,11.870000000000001,2.7,7.550000000000001,243.18,245.17000000000002,245.56,0.965,270
4741,140,11.870000000000001,2.7,7.550000000000001,243.04,244.78,245.16,0.965,270
4742,140,11.88,2.71,7.58,242.03,243.93,244.3,0.965,270
4743,140,11.89,2.7,7.5600000000000005,242.07,243.93,244.32,0.965,270
4744,140,11.88,2.71,7.5600000000000005,241.22,243.20000000000002,243.39000000000001,0.965,270
4745,140,11.92,2.71,7.6,240.03,241.82,242.07,0.964,270
4746,140,11.98,2.7199999999999998,7.640000000000001,238.42000000000002,240.23000000000002,240.34,0.965,270
4747,140,11.97,2.73,7.66,238.35,239.77,239.99,0.965,270
4748,140,11.96,2.7199999999999998,7.630000000000001,239.22,240.83,241.21,0.965,270
4749,140,12.13,2.75,7.75,234.93,236.86,237.08,0.965,270
4750,140,12.19,2.75,7.779999999999999,233.94,235.8,236.01000000000002,0.966,270
4751,140,12.17,2.75,7.779999999999999,233.64000000000001,235.46,235.89000000000001,0.965,270
4752,140,12.22,2.76,7.800000000000001,232.59,234.94,235.36,0.965,270
4753,140,12.110000000000001,2.74,7.720000000000001,235.15,237.95000000000002,238.31,0.965,270
4754,140,12.05,2.73,7.6899999999999995,236.49,239.37,239.33,0.965,270
4755,140,12.09,2.74,7.74,235.13,237.12,237.06,0.966,270
4756,140,11.950000000000001,2.73,7.65,237.97,240.16,240.27,0.965,270
4757,140,11.950000000000001,2.73,7.66,237.14000000000001,239.20000000000002,239.63,0.965,270
4758,140,11.93,2.7199999999999998,7.619999999999999,238.75,241.1,241.19,0.964,270
4759,140,11.82,2.7199999999999998,7.609999999999999,239.94,242.06,242.07,0.965,270
4760,140,11.76,2.71,7.5600000000000005,241.76000000000002,243.78,243.86,0.965,270
4761,140,11.76,2.71,7.5600000000000005,241.4,243.65,243.72,0.965,270
4762,140,11.85,2.7199999999999998,7.630000000000001,239.08,241.01000000000002,240.88,0.966,270
4763,140,11.870000000000001,2.7199999999999998,7.619999999999999,239.20000000000002,241.67000000000002,241.56,0.965,270
4764,140,11.91,2.7199999999999998,7.619999999999999,239.15,241.76000000000002,241.39000000000001,0.964,270
4765,140,11.15,2.7199999999999998,7.619999999999999,239.87,242.41,241.96,0.964,270
4766,140,11.92,2.7199999999999998,7.630000000000001,239.87,242.33,242.14000000000001,0.965,270
4767,140,11.89,2.7199999999999998,7.630000000000001,240.09,242.42000000000002,242.39000000000001,0.965,270
4768,140,11.56,2.6799999999999997,7.42,249.11,251.02,251.08,0.963,270
4769,140,11.57,2.6799999999999997,7.41,249.12,250.98000000000002,251.42000000000002,0.963,270
4770,140,11.540000000000001,2.6799999999999997,7.4,249.5,251.01000000000002,251.64000000000001,0.96,300
4771,140,11.530000000000001,2.67,7.390000000000001,249.78,251.54,251.87,0.96,300
4772,140,12.22,2.67,7.390000000000001,249.67000000000002,251.47,251.97,0.961,300
4773,140,12.24,2.67,7.4,249.15,250.94,251.27,0.961,300
4774,140,12.21,2.67,7.4,249.27,251.23000000000002,251.42000000000002,0.961,300
4775,140,12.15,2.67,7.369999999999999,250.09,252.15,252.47,0.961,300
4776,140,12.200000000000001,2.67,7.369999999999999,249.61,252.0,252.18,0.961,300
4777,140,12.17,2.67,7.369999999999999,249.52,251.53,251.95000000000002,0.961,300
4778,140,12.200000000000001,2.67,7.390000000000001,249.09,251.1,251.27,0.962,300
4779,140,12.22,2.6799999999999997,7.41,248.25,250.27,250.44,0.962,300
4780,140,12.23,2.6799999999999997,7.41,248.12,250.29,250.48000000000002,0.962,300
4781,140,12.26,2.6799999999999997,7.4399999999999995,247.34,249.14000000000001,249.39000000000001,0.962,300
4782,140,12.290000000000001,2.6799999999999997,7.4399999999999995,247.18,249.08,249.4,0.962,300
4783,140,12.3,2.69,7.459999999999999,246.24,248.13,248.51000000000002,0.962,300
4784,140,12.290000000000001,2.69,7.459999999999999,245.93,247.91,248.22,0.962,300
4785,140,12.32,2.69,7.5,244.99,246.97,247.39000000000001,0.961,300
4786,140,12.34,2.69,7.51,244.11,246.16,246.41,0.962,300
4787,140,12.41,2.7,7.550000000000001,243.03,244.95000000000002,244.98000000000002,0.962,300
4788,140,12.43,2.71,7.5600000000000005,242.41,244.24,244.59,0.962,300
4789,140,12.450000000000001,2.71,7.57,241.73000000000002,243.81,243.94,0.962,300
4790,140,12.49,2.7199999999999998,7.609999999999999,240.3,242.46,242.39000000000001,0.962,300
4791,140,12.5,2.7199999999999998,7.630000000000001,239.73000000000002,241.88,242.04,0.962,300
4792,140,12.59,2.73,7.67,238.32,240.64000000000001,240.51000000000002,0.962,300
4793,140,12.6,2.74,7.699999999999999,237.77,239.61,239.74,0.962,300
4794,140,12.56,2.73,7.68,237.96,239.8,240.11,0.962,300
4795,140,12.65,2.74,7.73,236.13,238.14000000000001,238.28,0.963,300
4796,140,12.63,2.74,7.709999999999999,236.5,238.21,238.62,0.963,300
4797,140,12.51,2.7199999999999998,7.640000000000001,239.12,241.16,241.18,0.962,300
4798,140,12.5,2.7199999999999998,7.619999999999999,239.59,241.67000000000002,241.91,0.962,300
4799,140,11.280000000000001,2.73,7.6899999999999995,237.03,239.39000000000001,238.8,0.961,300
4800,140,11.27,2.74,7.6899999999999995,237.70000000000002,240.4,239.55,0.958,330
4801,140,11.17,2.73,7.640000000000001,241.49,243.83,243.35,0.957,330
4802,140,11.39,2.66,8.2,250.43,252.22,252.22,0.958,330
4803,140,11.4,2.66,8.209999999999999,250.36,252.34,252.28,0.958,330
4804,140,11.370000000000001,2.66,8.19,250.88,252.53,252.86,0.958,330
4805,140,11.370000000000001,2.66,8.19,251.12,253.01000000000002,253.17000000000002,0.958,330
4806,140,11.35,2.66,8.18,251.75,253.79,254.01000000000002,0.958,330
4807,140,11.360000000000001,2.66,8.19,251.72,253.42000000000002,253.55,0.958,330
4808,140,11.360000000000001,2.66,8.19,251.83,253.43,253.93,0.958,330
4809,140,11.43,2.67,8.24,249.95000000000002,251.86,252.15,0.959,330
4810,140,11.42,2.67,8.23,249.99,251.8,252.34,0.958,330
4811,140,11.42,2.67,8.25,249.35,251.33,251.41,0.959,330
4812,140,12.07,2.66,8.25,249.70000000000002,251.69,251.70000000000002,0.959,330
4813,140,12.16,2.67,8.27,248.07,249.85,249.87,0.96,330
4814,140,12.110000000000001,2.67,8.25,248.91,250.9,251.02,0.959,330
4815,140,12.08,2.66,8.23,249.72,251.56,251.74,0.96,330
4816,140,12.110000000000001,2.67,8.26,248.42000000000002,250.49,250.73000000000002,0.96,330
4817,140,12.09,2.67,8.23,249.41,251.20000000000002,251.52,0.96,330
4818,140,12.15,2.6799999999999997,8.26,247.76000000000002,249.69,249.82,0.961,330
4819,140,12.200000000000001,2.6799999999999997,8.28,246.08,248.04,248.12,0.959,330
4820,140,12.200000000000001,2.6799999999999997,8.29,245.47,247.48000000000002,247.93,0.96,330
4821,140,12.25,2.69,8.32,244.23000000000002,246.03,246.47,0.96,330
4822,140,12.280000000000001,2.69,8.34,243.34,245.31,245.68,0.96,330
4823,140,12.27,2.69,8.34,243.21,245.15,245.38,0.961,330
4824,140,12.35,2.7,8.39,241.36,243.12,243.31,0.96,330
4825,140,12.280000000000001,2.7,8.37,243.02,244.77,244.9,0.96,330
4826,140,12.31,2.7,8.37,241.86,243.86,243.84,0.959,330
4827,140,12.35,2.7,8.38,240.95000000000002,243.11,243.06,0.96,330
4828,140,12.3,2.7,8.36,242.16,244.56,244.51000000000002,0.961,330
4829,140,12.290000000000001,2.69,8.36,242.52,244.59,244.69,0.96,330
4830,140,12.3,2.7,8.36,242.44,244.71,244.98000000000002,0.957,360
4831,140,11.450000000000001,2.69,8.3,245.45000000000002,247.42000000000002,247.41,0.955,360
4832,140,12.280000000000001,2.7,8.38,242.95000000000002,244.79,244.79,0.957,360
4833,140,12.24,2.7,8.37,242.76000000000002,244.68,244.45000000000002,0.957,360
4834,140,12.3,2.7,7.779999999999999,241.82,243.81,243.6,0.956,360
4835,140,12.33,2.71,7.8100000000000005,241.28,243.49,243.35,0.956,360
4836,140,12.35,2.71,8.39,240.73000000000002,242.93,242.82,0.957,360
4837,140,12.27,2.7,8.37,242.33,244.68,244.47,0.957,360
4838,140,12.25,2.7,8.36,243.14000000000001,245.39000000000001,245.12,0.957,360
4839,140,11.450000000000001,2.69,7.74,244.32,246.94,246.59,0.954,360
4840,140,11.48,2.7,7.77,243.32,245.76000000000002,245.4,0.954,360
4841,140,11.59,2.71,8.44,241.08,243.42000000000002,243.03,0.956,360
4842,140,11.18,2.73,7.209999999999999,240.19,242.4,241.95000000000002,0.955,360
4843,140,11.280000000000001,2.77,7.289999999999999,240.09,242.25,241.92000000000002,0.954,360
4844,140,11.44,2.67,8.25,248.99,250.37,250.82,0.956,360
4845,140,11.42,2.67,8.23,249.63,251.45000000000002,251.82,0.956,360
4846,140,11.4,2.67,8.23,249.77,251.59,252.02,0.955,360
4847,140,11.35,2.67,8.2,250.92000000000002,252.67000000000002,253.3,0.955,360
4848,140,11.35,2.66,8.2,251.07,252.70000000000002,253.27,0.955,360
4849,140,11.35,2.66,8.2,250.93,252.75,253.37,0.955,360
4850,140,11.360000000000001,2.66,8.22,250.48000000000002,252.35,252.62,0.955,360
4851,140,11.35,2.66,8.2,250.82,252.70000000000002,253.09,0.956,360
4852,140,11.35,2.66,8.209999999999999,250.76000000000002,252.6,253.02,0.955,360
4853,140,11.4,2.67,8.24,250.0,251.74,252.36,0.956,360
4854,140,11.4,2.67,8.25,249.20000000000002,251.21,251.54,0.955,360
4855,140,11.38,2.67,8.25,249.3,251.18,251.49,0.955,360
4856,140,11.360000000000001,2.67,8.25,249.5,251.09,251.59,0.955,360
4857,140,11.360000000000001,2.67,8.25,248.91,250.66,250.97,0.955,360
4858,140,11.4,2.67,8.25,247.65,249.29,249.56,0.955,360
4859,140,11.370000000000001,2.6799999999999997,8.24,248.35,249.70000000000002,250.19,0.956,360
4860,140,11.370000000000001,2.67,8.24,248.39000000000001,249.78,250.35,0.952,390
4861,140,11.41,2.6799999999999997,8.27,247.05,248.57,249.19,0.953,390
4862,140,11.4,2.6799999999999997,8.26,247.61,249.16,249.47,0.953,390
4863,140,11.42,2.6799999999999997,8.28,246.54,248.24,248.5,0.952,390
4864,140,11.450000000000001,2.69,8.29,245.77,247.26000000000002,247.68,0.953,390
4865,140,11.44,2.69,8.3,245.56,247.22,247.78,0.953,390
4866,140,11.46,2.69,8.31,245.42000000000002,247.17000000000002,247.47,0.953,390
4867,140,11.52,2.69,8.34,244.25,246.03,246.20000000000002,0.952,390
4868,140,11.530000000000001,2.7,8.36,244.84,246.48000000000002,246.95000000000002,0.953,390
4869,140,11.530000000000001,2.69,8.36,243.71,245.27,245.47,0.953,390
4870,140,11.51,2.7,8.34,244.18,245.79,246.17000000000002,0.952,390
4871,140,11.530000000000001,2.7,8.36,243.47,244.71,244.89000000000001,0.952,390
4872,140,11.55,2.7,8.36,243.12,244.3,244.61,0.953,390
4873,140,11.47,2.69,8.33,244.62,246.25,246.71,0.953,390
4874,140,11.48,2.69,8.35,244.07,245.68,246.02,0.953,390
4875,140,11.450000000000001,2.69,8.34,244.51000000000002,246.08,246.26000000000002,0.953,390
4876,140,11.370000000000001,2.6799999999999997,8.31,246.02,247.91,247.92000000000002,0.953,390
4877,140,11.5,2.7,7.76,242.93,244.70000000000002,245.05,0.952,390
4878,140,11.49,2.7,7.77,243.07,244.96,245.02,0.952,390
4879,140,11.51,2.7,7.800000000000001,242.46,244.34,244.4,0.952,390
4880,140,11.56,2.7,7.8100000000000005,241.59,243.66,243.64000000000001,0.952,390
4881,140,11.540000000000001,2.7,7.800000000000001,242.0,243.75,243.75,0.952,390
4882,140,11.57,2.71,7.84,241.4,243.35,243.34,0.952,390
4883,140,11.56,2.71,7.8100000000000005,241.79,243.87,243.8,0.952,390
4884,140,11.55,2.71,7.83,242.27,244.22,244.13,0.951,390
4885,140,11.55,2.73,7.85,243.05,245.11,245.02,0.951,390
4886,140,11.64,2.66,7.27,252.71,254.79,255.09,0.951,390
4887,140,11.66,2.65,8.18,252.27,254.29,254.49,0.953,390
4888,140,11.65,2.65,8.16,252.63,254.71,255.01000000000002,0.953,390
4889,140,11.6,2.65,8.14,254.1,255.97,256.37,0.952,390
4890,140,11.59,2.65,8.13,254.49,256.32,256.77,0.95,420
4891,140,11.57,2.6399999999999997,8.12,255.28,256.89,257.37,0.95,420
4892,140,11.63,2.65,8.16,253.48000000000002,255.4,255.46,0.95,420
4893,140,11.620000000000001,2.65,8.16,253.83,255.36,255.88,0.95,420
4894,140,11.66,2.65,8.17,252.96,254.74,254.99,0.949,420
4895,140,11.65,2.65,8.16,252.84,254.72,255.22,0.949,420
4896,140,11.65,3.0999999999999996,8.17,252.70000000000002,254.05,254.82,0.951,420
4897,140,11.66,2.66,8.16,252.91,254.5,254.99,0.95,420
4898,140,11.700000000000001,2.67,8.209999999999999,250.70000000000002,252.4,252.98000000000002,0.95,420
4899,140,11.63,2.66,8.17,252.45000000000002,254.02,254.61,0.95,420
4900,140,11.610000000000001,2.66,8.16,252.54,254.24,254.78,0.949,420
4901,140,11.25,2.66,8.17,252.52,254.12,254.68,0.949,420
4902,140,11.65,2.66,8.2,251.33,252.95000000000002,253.53,0.949,420
4903,140,11.63,2.66,8.19,252.03,253.47,253.98000000000002,0.95,420
4904,140,11.68,2.67,8.22,250.14000000000001,251.69,252.06,0.95,420
4905,140,11.69,2.66,8.25,249.29,250.93,251.29,0.95,420
4906,140,11.700000000000001,2.67,8.24,249.3,251.0,251.43,0.95,420
4907,140,11.700000000000001,2.67,8.24,248.53,250.57,250.76000000000002,0.95,420
4908,140,11.72,2.67,7.640000000000001,248.81,250.75,250.89000000000001,0.949,420
4909,140,11.35,2.67,7.640000000000001,249.03,251.0,250.97,0.948,420
4910,140,11.69,2.67,8.26,248.6,250.48000000000002,250.56,0.95,420
4911,140,11.700000000000001,2.67,8.27,248.32,250.09,250.37,0.949,420
4912,140,11.71,2.67,8.29,247.53,249.38,249.52,0.95,420
4913,140,11.72,2.67,8.27,247.64000000000001,249.39000000000001,249.42000000000002,0.949,420
4914,140,11.74,2.6799999999999997,7.67,246.97,248.87,248.92000000000002,0.949,420
4915,140,11.700000000000001,2.67,7.640000000000001,247.71,249.82,250.0,0.949,420
4916,140,11.75,2.6799999999999997,7.67,246.75,248.55,248.76000000000002,0.949,420
4917,140,11.780000000000001,2.69,7.720000000000001,245.66,247.62,247.66,0.948,420
4918,140,11.790000000000001,2.69,8.31,246.01000000000002,247.99,248.16,0.95,420
4919,140,11.85,2.69,8.34,244.79,246.48000000000002,246.58,0.949,420
4920,140,11.84,2.69,8.34,245.0,246.85,246.74,0.947,450
4921,140,11.450000000000001,2.69,8.36,244.43,246.29,246.29,0.946,450
4922,140,11.89,2.7,7.779999999999999,243.42000000000002,245.55,245.49,0.946,450
4923,140,11.67,2.66,8.23,252.27,253.81,254.13,0.947,450
4924,140,11.67,2.66,8.22,252.12,253.86,254.03,0.946,450
4925,140,11.610000000000001,2.66,8.18,253.68,255.55,255.69,0.947,450
4926,140,11.57,2.65,8.19,253.72,255.43,255.52,0.946,450
4927,140,11.540000000000001,2.65,8.17,254.20000000000002,255.77,256.18,0.946,450
